Date,Family,Family ID,Tile Number,Recruit,Single/Clump,Survival,Survival2,LastSeenAlive,DeadorCensus,Status,Event
March,BKxBK,1,1,1.1.79,C,1,0,March,June,2,TRUE
March,BKxBK,1,1,1.1.89,S,1,0,March,June,2,TRUE
March,BKxBK,1,1,1.1.93,C,1,0,March,June,2,TRUE
March,BKxBK,1,1,1.1.99,S,1,0,March,June,2,TRUE
March,BKxBK,1,10,1.10.2,S,1,1,October,October,1,FALSE
March,BKxBK,1,100,1.100.10,C,1,0,March,June,2,TRUE
March,BKxBK,1,100,1.100.11,C,1,0,March,June,2,TRUE
March,BKxBK,1,100,1.100.12,C,1,0,March,June,2,TRUE
March,BKxBK,1,100,1.100.13,C,1,0,March,June,2,TRUE
March,BKxBK,1,100,1.100.14,C,1,0,March,June,2,TRUE
March,BKxBK,1,100,1.100.15,C,1,0,March,June,2,TRUE
March,BKxBK,1,100,1.100.2,C,1,0,March,June,2,TRUE
March,BKxBK,1,100,1.100.3,C,1,0,June,October,2,TRUE
March,BKxBK,1,100,1.100.4,C,1,0,June,October,2,TRUE
March,BKxBK,1,100,1.100.8,C,1,0,March,June,2,TRUE
March,BKxBK,1,100,1.100.9,C,1,0,March,June,2,TRUE
March,BKxBK,1,101,1.101.36,C,1,0,March,June,2,TRUE
March,BKxBK,1,101,1.101.38,C,1,0,March,June,2,TRUE
March,BKxBK,1,104,1.104.33,C,1,0,March,June,2,TRUE
March,BKxBK,1,104,1.104.34,C,1,0,March,June,2,TRUE
March,BKxBK,1,109,1.109.3,S,1,0,March,June,2,TRUE
March,BKxBK,1,110,1.110.2,S,1,0,June,October,2,TRUE
March,BKxBK,1,111,1.111.1,S,1,0,June,October,2,TRUE
March,BKxBK,1,114,1.114.52,S,1,0,June,October,2,TRUE
March,BKxBK,1,115,1.115.1,S,1,0,June,October,2,TRUE
March,BKxBK,1,115,1.115.2,S,1,0,June,October,2,TRUE
March,BKxBK,1,117,1.117.7,S,1,1,October,October,1,FALSE
March,BKxBK,1,118,1.118.105,C,1,0,March,June,2,TRUE
March,BKxBK,1,118,1.118.107,C,1,0,March,June,2,TRUE
March,BKxBK,1,118,1.118.11,C,1,0,March,June,2,TRUE
March,BKxBK,1,118,1.118.12,S,1,0,March,June,2,TRUE
March,BKxBK,1,118,1.118.12,S,1,0,March,June,2,TRUE
March,BKxBK,1,118,1.118.120,C,1,0,March,June,2,TRUE
March,BKxBK,1,118,1.118.139,C,1,0,March,June,2,TRUE
March,BKxBK,1,118,1.118.16,C,1,0,March,June,2,TRUE
March,BKxBK,1,118,1.118.20,C,1,0,March,June,2,TRUE
March,BKxBK,1,118,1.118.26,C,1,0,March,June,2,TRUE
March,BKxBK,1,118,1.118.27,C,1,0,March,June,2,TRUE
March,BKxBK,1,118,1.118.28,C,1,0,March,June,2,TRUE
March,BKxBK,1,118,1.118.3,S,1,0,March,June,2,TRUE
March,BKxBK,1,118,1.118.30,C,1,0,March,June,2,TRUE
March,BKxBK,1,118,1.118.52,C,1,0,March,June,2,TRUE
March,BKxBK,1,118,1.118.6,S,1,0,March,June,2,TRUE
March,BKxBK,1,118,1.118.87,C,1,0,March,June,2,TRUE
March,BKxBK,1,118,1.118.96,C,1,0,March,June,2,TRUE
March,BKxBK,1,118,1.118.97,C,1,0,March,June,2,TRUE
March,BKxBK,1,118,1.118.99,S,1,0,March,June,2,TRUE
March,BKxBK,1,119,1.119.73,C,1,0,March,June,2,TRUE
March,BKxBK,1,121,1.121.10,S,1,1,October,October,1,FALSE
March,BKxBK,1,123,1.123.14,C,1,0,March,June,2,TRUE
March,BKxBK,1,123,1.123.28,C,1,0,June,October,2,TRUE
March,BKxBK,1,123,1.123.3,C,1,0,March,June,2,TRUE
March,BKxBK,1,123,1.123.34,C,1,0,March,June,2,TRUE
March,BKxBK,1,123,1.123.41,C,1,0,March,June,2,TRUE
March,BKxBK,1,123,1.123.43,S,1,0,March,June,2,TRUE
March,BKxBK,1,123,1.123.44,S,1,0,March,June,2,TRUE
March,BKxBK,1,123,1.123.46,S,1,0,March,June,2,TRUE
March,BKxBK,1,128,1.128.5,C,1,0,March,June,2,TRUE
March,BKxBK,1,129,1.129.7,S,1,0,June,October,2,TRUE
March,BKxBK,1,129,1.129.8,S,1,0,June,October,2,TRUE
March,BKxBK,1,131,1.131.20,S,1,0,March,June,2,TRUE
March,BKxBK,1,16,1.16.1,S,1,0,March,June,2,TRUE
March,BKxBK,1,16,1.16.3,S,1,1,October,October,1,FALSE
March,BKxBK,1,18,1.18.1,S,1,0,March,June,2,TRUE
March,BKxBK,1,18,1.18.2,S,1,0,March,June,2,TRUE
March,BKxBK,1,2,1.2.16,S,1,0,June,October,2,TRUE
March,BKxBK,1,22,1.22.8,S,1,0,March,June,2,TRUE
March,BKxBK,1,22,1.22.9,S,1,0,March,June,2,TRUE
March,BKxBK,1,24,1.24.1,S,1,0,June,October,2,TRUE
March,BKxBK,1,25,1.25.17,C,1,0,March,June,2,TRUE
March,BKxBK,1,25,1.25.25,S,1,0,June,October,2,TRUE
March,BKxBK,1,26,1.26.57,S,1,0,March,June,2,TRUE
March,BKxBK,1,27,1.27.12,S,1,1,October,October,1,FALSE
March,BKxBK,1,3,1.3.10,S,1,0,March,June,2,TRUE
March,BKxBK,1,3,1.3.37,S,1,1,October,October,1,FALSE
March,BKxBK,1,30,1.30.17,S,1,0,March,June,2,TRUE
March,BKxBK,1,30,1.30.18,S,1,0,March,June,2,TRUE
March,BKxBK,1,31,1.31.11,S,1,0,March,June,2,TRUE
March,BKxBK,1,31,1.31.12,S,1,0,March,June,2,TRUE
March,BKxBK,1,31,1.31.13,S,1,0,March,June,2,TRUE
March,BKxBK,1,32,1.32.7,S,1,1,October,October,1,FALSE
March,BKxBK,1,36,1.36.10,S,1,0,March,June,2,TRUE
March,BKxBK,1,36,1.36.13,S,1,1,October,October,1,FALSE
March,BKxBK,1,37,1.37.25,S,1,0,March,June,2,TRUE
March,BKxBK,1,4,1.4.22,S,1,1,October,October,1,FALSE
March,BKxBK,1,41,1.41.4,S,1,0,March,June,2,TRUE
March,BKxBK,1,42,1.42.1,S,1,0,March,June,2,TRUE
March,BKxBK,1,42,1.42.15,S,1,0,March,June,2,TRUE
March,BKxBK,1,42,1.42.2,S,1,0,March,June,2,TRUE
March,BKxBK,1,42,1.42.3,S,1,0,March,June,2,TRUE
March,BKxBK,1,42,1.42.4,S,1,0,March,June,2,TRUE
March,BKxBK,1,42,1.42.7,S,1,0,March,June,2,TRUE
March,BKxBK,1,42,1.42.8,S,1,0,March,June,2,TRUE
March,BKxBK,1,42,1.42.9,S,1,0,March,June,2,TRUE
March,BKxBK,1,43,1.43.4,C,1,0,March,June,2,TRUE
March,BKxBK,1,43,1.43.5,S,1,0,March,June,2,TRUE
March,BKxBK,1,43,1.43.6,C,1,0,March,June,2,TRUE
March,BKxBK,1,44,1.44.5,S,1,0,March,June,2,TRUE
March,BKxBK,1,45,1.45.14,C,1,0,March,June,2,TRUE
March,BKxBK,1,51,1.51.12,S,1,0,March,June,2,TRUE
March,BKxBK,1,54,1.54.40,C,1,0,March,June,2,TRUE
March,BKxBK,1,54,1.54.41,C,1,0,March,June,2,TRUE
March,BKxBK,1,54,1.54.42,C,1,0,March,June,2,TRUE
March,BKxBK,1,54,1.54.43,C,1,0,March,June,2,TRUE
March,BKxBK,1,54,1.54.44,C,1,0,March,June,2,TRUE
March,BKxBK,1,54,1.54.45,C,1,0,March,June,2,TRUE
March,BKxBK,1,54,1.54.46,C,1,0,March,June,2,TRUE
March,BKxBK,1,54,1.54.47,C,1,0,March,June,2,TRUE
March,BKxBK,1,54,1.54.48,S,1,0,March,June,2,TRUE
March,BKxBK,1,57,1.57.1,S,1,0,March,June,2,TRUE
March,BKxBK,1,61,1.61.7,C,1,0,March,June,2,TRUE
March,BKxBK,1,61,1.61.8,S,1,0,March,June,2,TRUE
March,BKxBK,1,63,1.63.10,S,1,0,March,June,2,TRUE
March,BKxBK,1,63,1.63.9,C,1,0,March,June,2,TRUE
March,BKxBK,1,65,1.65.1,S,1,1,October,October,1,FALSE
March,BKxBK,1,67,1.67.16,C,1,0,March,June,2,TRUE
March,BKxBK,1,67,1.67.17,C,1,0,March,June,2,TRUE
March,BKxBK,1,67,1.67.37,C,1,0,March,June,2,TRUE
March,BKxBK,1,67,1.67.47,S,1,0,March,June,2,TRUE
March,BKxBK,1,67,1.67.48,S,1,0,March,June,2,TRUE
March,BKxBK,1,68,1.68.2,S,1,0,March,June,2,TRUE
March,BKxBK,1,7,1.7.12,S,1,1,October,October,1,FALSE
March,BKxBK,1,70,1.70.14,S,1,0,March,June,2,TRUE
March,BKxBK,1,70,1.70.29,C,1,0,March,June,2,TRUE
March,BKxBK,1,70,1.70.35,S,1,0,March,June,2,TRUE
March,BKxBK,1,71,1.71.9,S,1,0,June,October,2,TRUE
March,BKxBK,1,73,1.73.1,S,1,0,March,June,2,TRUE
March,BKxBK,1,73,1.73.15,S,1,0,March,June,2,TRUE
March,BKxBK,1,73,1.73.2,S,1,0,March,June,2,TRUE
March,BKxBK,1,73,1.73.26,S,1,0,March,June,2,TRUE
March,BKxBK,1,73,1.73.28,C,1,0,March,June,2,TRUE
March,BKxBK,1,73,1.73.29,C,1,0,March,June,2,TRUE
March,BKxBK,1,73,1.73.32,C,1,0,March,June,2,TRUE
March,BKxBK,1,73,1.73.34,C,1,0,March,June,2,TRUE
March,BKxBK,1,73,1.73.39,C,1,0,March,June,2,TRUE
March,BKxBK,1,73,1.73.4,S,1,0,March,June,2,TRUE
March,BKxBK,1,73,1.73.49,S,1,0,March,June,2,TRUE
March,BKxBK,1,73,1.73.61,S,1,0,March,June,2,TRUE
March,BKxBK,1,73,1.73.69,S,1,0,March,June,2,TRUE
March,BKxBK,1,73,1.73.71,C,1,0,March,June,2,TRUE
March,BKxBK,1,73,1.73.74,S,1,0,March,June,2,TRUE
March,BKxBK,1,73,1.73.81,S,1,0,March,June,2,TRUE
March,BKxBK,1,73,1.73.90,C,1,0,March,June,2,TRUE
March,BKxBK,1,73,1.73.91,S,1,0,March,June,2,TRUE
March,BKxBK,1,74,1.74.11,C,1,0,March,June,2,TRUE
March,BKxBK,1,74,1.74.3,C,1,0,March,June,2,TRUE
March,BKxBK,1,77,1.77.1,S,1,0,March,June,2,TRUE
March,BKxBK,1,77,1.77.2,S,1,0,March,June,2,TRUE
March,BKxBK,1,77,1.77.4,S,1,0,March,June,2,TRUE
March,BKxBK,1,77,1.77.7,S,1,1,October,October,1,FALSE
March,BKxBK,1,78,1.78.19,S,1,0,June,October,2,TRUE
March,BKxBK,1,78,1.78.4,C,1,0,June,October,2,TRUE
March,BKxBK,1,8,1.8.1,C,1,0,March,June,2,TRUE
March,BKxBK,1,83,1.83.1,S,1,1,October,October,1,FALSE
March,BKxBK,1,87,1.87.26,S,1,0,June,October,2,TRUE
March,BKxBK,1,88,1.88.146,S,1,0,June,October,2,TRUE
March,BKxBK,1,88,1.88.29,C,1,0,June,October,2,TRUE
March,BKxBK,1,88,1.88.45,S,1,0,March,June,2,TRUE
March,BKxBK,1,88,1.88.81,S,1,0,March,June,2,TRUE
March,BKxBK,1,89,1.89.5,C,1,0,March,June,2,TRUE
March,BKxBK,1,89,1.89.8,S,1,0,June,October,2,TRUE
March,BKxBK,1,90,1.90.41,S,1,0,June,October,2,TRUE
March,BKxBK,1,92,1.92.10,S,1,0,March,June,2,TRUE
March,BKxBK,1,92,1.92.11,S,1,0,March,June,2,TRUE
March,BKxBK,1,92,1.92.12,S,1,1,October,October,1,FALSE
March,BKxBK,1,92,1.92.13,S,1,1,October,October,1,FALSE
March,BKxBK,1,94,1.94.27,S,1,1,October,October,1,FALSE
March,BKxBK,1,96,1.96.1,S,1,1,October,October,1,FALSE
March,BKxBK,1,97,1.97.50,S,1,0,June,October,2,TRUE
March,DRxDR,10,10,10.10.76,S,1,1,October,October,1,FALSE
March,DRxDR,10,103,10.103.14,S,1,0,June,October,2,TRUE
March,DRxDR,10,103,10.103.2,S,1,0,March,June,2,TRUE
March,DRxDR,10,103,10.103.3,C,1,0,March,June,2,TRUE
March,DRxDR,10,103,10.103.8,C,1,0,March,June,2,TRUE
March,DRxDR,10,114,10.114.1,S,1,0,June,October,2,TRUE
March,DRxDR,10,115,10.115.4,S,1,1,October,October,1,FALSE
March,DRxDR,10,117,10.117.2,S,1,1,October,October,1,FALSE
March,DRxDR,10,118,10.118.5,S,1,1,October,October,1,FALSE
March,DRxDR,10,12,10.12.6,S,1,0,March,June,2,TRUE
March,DRxDR,10,122,10.122.6,S,1,0,June,October,2,TRUE
March,DRxDR,10,125,10.125.2,S,1,0,June,October,2,TRUE
March,DRxDR,10,125,10.125.3,S,1,1,October,October,1,FALSE
March,DRxDR,10,126,10.126.2,S,1,0,March,June,2,TRUE
March,DRxDR,10,128,10.128.16,S,1,1,October,October,1,FALSE
March,DRxDR,10,129,10.129.9,S,1,0,June,October,2,TRUE
March,DRxDR,10,13,10.13.16,S,1,1,October,October,1,FALSE
March,DRxDR,10,130,10.130.1,S,1,1,October,October,1,FALSE
March,DRxDR,10,132,10.132.6,S,1,1,October,October,1,FALSE
March,DRxDR,10,20,10.20.24,S,1,0,June,October,2,TRUE
March,DRxDR,10,20,10.20.4,C,1,0,March,June,2,TRUE
March,DRxDR,10,21,10.21.20,S,1,0,March,June,2,TRUE
March,DRxDR,10,27,10.27.1,S,1,0,June,October,2,TRUE
March,DRxDR,10,28,10.28.8,S,1,0,March,June,2,TRUE
March,DRxDR,10,29,10.29.3,S,1,0,June,October,2,TRUE
March,DRxDR,10,3,10.3.12,S,1,1,October,October,1,FALSE
March,DRxDR,10,3,10.3.13,S,1,1,October,October,1,FALSE
March,DRxDR,10,3,10.3.3,S,1,0,March,June,2,TRUE
March,DRxDR,10,31,10.31.2,C,1,0,March,June,2,TRUE
March,DRxDR,10,31,10.31.3,C,1,0,March,June,2,TRUE
March,DRxDR,10,36,10.36.19,S,1,0,March,June,2,TRUE
March,DRxDR,10,38,10.38.15,C,1,0,March,June,2,TRUE
March,DRxDR,10,38,10.38.17,C,1,0,March,June,2,TRUE
March,DRxDR,10,38,10.38.3,S,1,0,March,June,2,TRUE
March,DRxDR,10,38,10.38.5,S,1,0,March,June,2,TRUE
March,DRxDR,10,38,10.38.6,C,1,0,March,June,2,TRUE
March,DRxDR,10,39,10.39.51,C,1,0,March,June,2,TRUE
March,DRxDR,10,39,10.39.63,C,1,0,March,June,2,TRUE
March,DRxDR,10,39,10.39.86,C,1,0,March,June,2,TRUE
March,DRxDR,10,40,10.40.22,S,1,0,March,June,2,TRUE
March,DRxDR,10,40,10.40.33,S,1,1,October,October,1,FALSE
March,DRxDR,10,42,10.42.9,S,1,0,June,October,2,TRUE
March,DRxDR,10,43,10.43.2,C,1,0,March,June,2,TRUE
March,DRxDR,10,44,10.44.9,S,1,0,March,June,2,TRUE
March,DRxDR,10,45,10.45.10,C,1,0,March,June,2,TRUE
March,DRxDR,10,45,10.45.11,S,1,0,March,June,2,TRUE
March,DRxDR,10,45,10.45.12,C,1,0,March,June,2,TRUE
March,DRxDR,10,45,10.45.13,C,1,0,March,June,2,TRUE
March,DRxDR,10,45,10.45.16,C,1,0,March,June,2,TRUE
March,DRxDR,10,45,10.45.20,C,1,0,March,June,2,TRUE
March,DRxDR,10,45,10.45.4,C,1,0,March,June,2,TRUE
March,DRxDR,10,45,10.45.5,C,1,0,March,June,2,TRUE
March,DRxDR,10,45,10.45.7,C,1,0,March,June,2,TRUE
March,DRxDR,10,45,10.45.8,C,1,0,March,June,2,TRUE
March,DRxDR,10,47,10.47.22,S,1,0,March,June,2,TRUE
March,DRxDR,10,47,10.47.23,C,1,0,March,June,2,TRUE
March,DRxDR,10,47,10.47.24,C,1,0,March,June,2,TRUE
March,DRxDR,10,47,10.47.71,C,1,0,March,June,2,TRUE
March,DRxDR,10,47,10.47.73,C,1,0,March,June,2,TRUE
March,DRxDR,10,47,10.47.74,C,1,0,March,June,2,TRUE
March,DRxDR,10,47,10.47.75,S,1,0,March,June,2,TRUE
March,DRxDR,10,47,10.47.76,C,1,0,March,June,2,TRUE
March,DRxDR,10,47,10.47.77,C,1,0,March,June,2,TRUE
March,DRxDR,10,47,10.47.78,C,1,0,March,June,2,TRUE
March,DRxDR,10,47,10.47.79,C,1,0,March,June,2,TRUE
March,DRxDR,10,47,10.47.80,S,1,0,March,June,2,TRUE
March,DRxDR,10,48,10.48.114,C,1,0,March,June,2,TRUE
March,DRxDR,10,48,10.48.37,C,1,0,March,June,2,TRUE
March,DRxDR,10,48,10.48.68,C,1,0,March,June,2,TRUE
March,DRxDR,10,48,10.48.70,C,1,0,March,June,2,TRUE
March,DRxDR,10,48,10.48.71,C,1,0,March,June,2,TRUE
March,DRxDR,10,48,10.48.72,C,1,0,March,June,2,TRUE
March,DRxDR,10,48,10.48.73,S,1,0,March,June,2,TRUE
March,DRxDR,10,48,10.48.74,C,1,0,March,June,2,TRUE
March,DRxDR,10,48,10.48.78,C,1,0,March,June,2,TRUE
March,DRxDR,10,48,10.48.85,C,1,0,March,June,2,TRUE
March,DRxDR,10,48,10.48.86,C,1,0,March,June,2,TRUE
March,DRxDR,10,48,10.48.87,C,1,0,March,June,2,TRUE
March,DRxDR,10,48,10.48.88,C,1,0,March,June,2,TRUE
March,DRxDR,10,48,10.48.89,S,1,0,March,June,2,TRUE
March,DRxDR,10,48,10.48.90,S,1,0,March,June,2,TRUE
March,DRxDR,10,48,10.48.95,S,1,0,March,June,2,TRUE
March,DRxDR,10,48,10.48.96,C,1,0,March,June,2,TRUE
March,DRxDR,10,59,10.59.39,S,1,0,June,October,2,TRUE
March,DRxDR,10,61,10.61.37,S,1,0,June,October,2,TRUE
March,DRxDR,10,62,10.62.10,S,1,0,March,June,2,TRUE
March,DRxDR,10,62,10.62.11,S,1,0,March,June,2,TRUE
March,DRxDR,10,62,10.62.12,S,1,0,March,June,2,TRUE
March,DRxDR,10,62,10.62.18,S,1,0,March,June,2,TRUE
March,DRxDR,10,62,10.62.3,S,1,0,March,June,2,TRUE
March,DRxDR,10,62,10.62.4,S,1,0,March,June,2,TRUE
March,DRxDR,10,62,10.62.9,S,1,0,March,June,2,TRUE
March,DRxDR,10,63,10.63.15,C,1,0,March,June,2,TRUE
March,DRxDR,10,63,10.63.20,S,1,0,March,June,2,TRUE
March,DRxDR,10,63,10.63.22,C,1,0,March,June,2,TRUE
March,DRxDR,10,64,10.64.16,C,1,0,March,June,2,TRUE
March,DRxDR,10,67,10.67.13,C,1,0,March,June,2,TRUE
March,DRxDR,10,67,10.67.21,C,1,0,March,June,2,TRUE
March,DRxDR,10,68,10.68.2,S,1,0,March,June,2,TRUE
March,DRxDR,10,68,10.68.6,S,1,0,June,October,2,TRUE
March,DRxDR,10,69,10.69.105,S,1,0,March,June,2,TRUE
March,DRxDR,10,73,10.73.1,S,1,1,October,October,1,FALSE
March,DRxDR,10,77,10.77.3,S,1,0,March,June,2,TRUE
March,DRxDR,10,8,10.8.5,S,1,0,March,June,2,TRUE
March,DRxDR,10,80,10.80.1,S,1,1,October,October,1,FALSE
March,DRxDR,10,85,10.85.1,S,1,1,October,October,1,FALSE
March,DRxDR,10,86,10.86.39,C,1,0,March,June,2,TRUE
March,DRxDR,10,86,10.86.41,S,1,0,March,June,2,TRUE
March,DRxDR,10,86,10.86.52,S,1,0,March,June,2,TRUE
March,DRxDR,10,87,10.87.55,C,1,1,October,October,1,FALSE
March,DRxDR,10,89,10.89.1,S,1,0,March,June,2,TRUE
March,DRxDR,10,89,10.89.10,S,1,0,March,June,2,TRUE
March,DRxDR,10,89,10.89.21,S,1,0,March,June,2,TRUE
March,DRxDR,10,89,10.89.22,S,1,0,March,June,2,TRUE
March,DRxDR,10,89,10.89.23,S,1,0,March,June,2,TRUE
March,DRxDR,10,89,10.89.24,S,1,0,March,June,2,TRUE
March,DRxDR,10,9,10.9.1,S,1,0,June,October,2,TRUE
March,DRxDR,10,90,10.90.1,C,1,0,March,June,2,TRUE
March,DRxDR,10,90,10.90.14,S,1,0,June,October,2,TRUE
March,DRxDR,10,91,10.91.8,S,1,0,March,June,2,TRUE
March,DRxDR,10,92,10.92.10,S,1,0,March,June,2,TRUE
March,DRxDR,10,95,10.95.42,S,1,0,March,June,2,TRUE
March,DRxDR,10,95,10.95.44,S,1,0,March,June,2,TRUE
March,DRxDR,10,95,10.95.45,S,1,0,March,June,2,TRUE
March,DRxDR,10,99,10.99.5,S,1,1,October,October,1,FALSE
March,DRxSB,11,1,11.1.2,C,1,0,March,June,2,TRUE
March,DRxSB,11,13,11.13.5,C,1,0,March,June,2,TRUE
March,DRxSB,11,14,11.14.8,S,1,0,March,June,2,TRUE
March,DRxSB,11,15,11.15.4,S,1,0,March,June,2,TRUE
March,DRxSB,11,17,11.17.2,S,1,0,March,June,2,TRUE
March,DRxSB,11,17,11.17.3,S,1,0,March,June,2,TRUE
March,DRxSB,11,18,11.18.11,S,1,0,March,June,2,TRUE
March,DRxSB,11,18,11.18.53,S,1,1,October,October,1,FALSE
March,DRxSB,11,19,11.19.13,C,1,0,March,June,2,TRUE
March,DRxSB,11,19,11.19.18,S,1,0,March,June,2,TRUE
March,DRxSB,11,2,11.2.21,S,1,0,March,June,2,TRUE
March,DRxSB,11,21,11.21.1,S,1,0,March,June,2,TRUE
March,DRxSB,11,21,11.21.3,S,1,1,October,October,1,FALSE
March,DRxSB,11,22,11.22.4,S,1,0,March,June,2,TRUE
March,DRxSB,11,22,11.22.5,S,1,0,March,June,2,TRUE
March,DRxSB,11,24,11.24.6,C,1,1,October,October,1,FALSE
March,DRxSB,11,27,11.27.20,S,1,0,March,June,2,TRUE
March,DRxSB,11,28,11.28.14,S,1,0,March,June,2,TRUE
March,DRxSB,11,3,11.3.5,S,1,1,October,October,1,FALSE
March,DRxSB,11,31,11.31.30,S,1,1,October,October,1,FALSE
March,DRxSB,11,35,11.35.5,S,1,1,October,October,1,FALSE
March,DRxSB,11,38,11.38.13,S,1,0,March,June,2,TRUE
March,DRxSB,11,38,11.38.15,C,1,0,March,June,2,TRUE
March,DRxSB,11,38,11.38.18,S,1,0,March,June,2,TRUE
March,DRxSB,11,38,11.38.9,S,1,0,March,June,2,TRUE
March,DRxSB,11,39,11.39.3,S,1,0,March,June,2,TRUE
March,DRxSB,11,4,11.4.5,S,1,0,March,June,2,TRUE
March,DRxSB,11,4,11.4.6,S,1,0,March,June,2,TRUE
March,DRxSB,11,4,11.4.7,S,1,0,March,June,2,TRUE
March,DRxSB,11,42,11.42.3,S,1,0,June,October,2,TRUE
March,DRxSB,11,43,11.43.2,S,1,1,October,October,1,FALSE
March,DRxSB,11,44,11.44.6,S,1,1,October,October,1,FALSE
March,DRxSB,11,45,11.45.16,S,1,0,March,June,2,TRUE
March,DRxSB,11,45,11.45.27,C,1,0,March,June,2,TRUE
March,DRxSB,11,45,11.45.28,C,1,0,March,June,2,TRUE
March,DRxSB,11,45,11.45.30,S,1,0,March,June,2,TRUE
March,DRxSB,11,45,11.45.35,C,1,0,March,June,2,TRUE
March,DRxSB,11,45,11.45.36,C,1,0,March,June,2,TRUE
March,DRxSB,11,45,11.45.39,C,1,0,March,June,2,TRUE
March,DRxSB,11,45,11.45.40,C,1,0,March,June,2,TRUE
March,DRxSB,11,45,11.45.41,S,1,0,March,June,2,TRUE
March,DRxSB,11,45,11.45.51,S,1,0,March,June,2,TRUE
March,DRxSB,11,45,11.45.61,S,1,0,March,June,2,TRUE
March,DRxSB,11,45,11.45.72,S,1,0,March,June,2,TRUE
March,DRxSB,11,45,11.45.75,S,1,0,March,June,2,TRUE
March,DRxSB,11,45,11.45.92,C,1,0,March,June,2,TRUE
March,DRxSB,11,45,11.45.94,C,1,0,March,June,2,TRUE
March,DRxSB,11,48,11.48.3,S,1,0,March,June,2,TRUE
March,DRxSB,11,49,11.49.1,S,1,0,June,October,2,TRUE
March,DRxSB,11,5,11.5.1,S,1,0,March,June,2,TRUE
March,DRxSB,11,50,11.50.1,C,1,0,June,October,2,TRUE
March,DRxSB,11,50,11.50.12,S,1,0,June,October,2,TRUE
March,DRxSB,11,50,11.50.7,S,1,0,March,June,2,TRUE
March,DRxSB,11,51,11.51.24,S,1,0,March,June,2,TRUE
March,DRxSB,11,53,11.53.3,S,1,0,March,June,2,TRUE
March,DRxSB,11,53,11.53.4,S,1,0,March,June,2,TRUE
March,DRxSB,11,53,11.53.5,S,1,0,June,October,2,TRUE
March,DRxSB,11,54,11.54.3,S,1,0,March,June,2,TRUE
March,DRxSB,11,54,11.54.4,S,1,0,March,June,2,TRUE
March,DRxSB,11,6,11.6.11,S,1,0,March,June,2,TRUE
March,DRxSB,11,6,11.6.29,S,1,1,October,October,1,FALSE
March,DRxSB,11,6,11.6.7,S,1,0,March,June,2,TRUE
March,LSxBK,12,1,12.1.34,S,1,1,October,October,1,FALSE
March,LSxBK,12,11,12.11.1,S,1,0,March,June,2,TRUE
March,LSxBK,12,11,12.11.2,S,1,0,June,October,2,TRUE
March,LSxLS,13,128,12.128.94,S,1,0,June,October,2,TRUE
March,LSxLS,13,128,12.128.95,S,1,0,June,October,2,TRUE
March,LSxBK,12,14,12.14.45,S,1,1,October,October,1,FALSE
March,LSxBK,12,14,12.14.9,S,1,0,March,June,2,TRUE
March,LSxBK,12,18,12.18.12,S,1,0,March,June,2,TRUE
March,LSxBK,12,18,12.18.15,S,1,0,March,June,2,TRUE
March,LSxBK,12,19,12.19.1,S,1,1,October,October,1,FALSE
March,LSxBK,12,20,12.20.4,S,1,0,March,June,2,TRUE
March,LSxBK,12,24,12.24.10,S,1,1,October,October,1,FALSE
March,LSxBK,12,26,12.26.25,S,1,0,March,June,2,TRUE
March,LSxBK,12,26,12.26.26,S,1,0,March,June,2,TRUE
March,LSxBK,12,26,12.26.29,S,1,0,March,June,2,TRUE
March,LSxBK,12,26,12.26.30,C,1,0,March,June,2,TRUE
March,LSxBK,12,26,12.26.57,S,1,0,June,October,2,TRUE
March,LSxBK,12,27,12.27.11,S,1,0,June,October,2,TRUE
March,LSxBK,12,27,12.27.2,S,1,0,March,June,2,TRUE
March,LSxBK,12,29,12.29.20,S,1,0,March,June,2,TRUE
March,LSxBK,12,29,12.29.40,S,1,0,March,June,2,TRUE
March,LSxBK,12,29,12.29.41,S,1,0,March,June,2,TRUE
March,LSxBK,12,29,12.29.75,S,1,0,March,June,2,TRUE
March,LSxBK,12,29,12.29.79,C,1,0,March,June,2,TRUE
March,LSxBK,12,29,12.29.81,S,1,0,March,June,2,TRUE
March,LSxBK,12,29,12.29.89,S,1,0,June,October,2,TRUE
March,LSxBK,12,3,12.3.29,S,1,1,October,October,1,FALSE
March,LSxBK,12,32,12.32.1,S,1,0,March,June,2,TRUE
March,LSxBK,12,32,12.32.5,S,1,0,June,October,2,TRUE
March,LSxBK,12,33,12.33.10,S,1,0,March,June,2,TRUE
March,LSxBK,12,33,12.33.18,S,1,0,March,June,2,TRUE
March,LSxBK,12,33,12.33.29,S,1,0,June,October,2,TRUE
March,LSxBK,12,34,12.34.17,S,1,0,June,October,2,TRUE
March,LSxBK,12,35,12.35.11,S,1,0,March,June,2,TRUE
March,LSxBK,12,35,12.35.14,S,1,0,March,June,2,TRUE
March,LSxBK,12,35,12.35.15,S,1,0,June,October,2,TRUE
March,LSxBK,12,35,12.35.4,S,1,0,March,June,2,TRUE
March,LSxBK,12,35,12.35.5,S,1,0,March,June,2,TRUE
March,LSxBK,12,35,12.35.7,S,1,0,March,June,2,TRUE
March,LSxBK,12,35,12.35.8,S,1,0,March,June,2,TRUE
March,LSxBK,12,38,12.38.2,S,1,0,March,June,2,TRUE
March,LSxBK,12,40,12.40.19,S,1,0,March,June,2,TRUE
